6.9	6.9	0
6.8	6.8	0
6.7	6.7	0
6.6	6.6	0
6.5	6.5	0
6.4	6.4	0
6.3	6.3	0
6.2	6.2	0
6.1	6.1	0
6	6	0
5.9	5.9	0
5.8	5.8	0
5.7	5.7	0
5.6	5.6	0
5.5	5.5	0
5.4	5.4	0
5.3	5.3	0
5.2	5.2	0
5.1	5.1	0
5	5	0
4.9	4.9	0
4.8	4.8	0
4.7	4.7	0
4.6	4.6	0
4.5	4.5	0
4.4	4.4	0
4.3	4.3	0
4.2	4.2	0
4.1	4.1	0
4	4	0
3.9	3.9	0
3.8	3.8	0
3.7	3.7	0
3.6	3.6	0
3.5	3.5	0
3.4	3.4	0
3.3	3.3	0
3.2	3.2	0
3.1	3.1	0
3	3	0
2.9	2.9	0
2.8	2.8	0
2.7	2.7	0
2.6	2.6	0
2.5	2.5	0
2.4	2.4	0
2.3	2.3	0
2.2	2.2	0
2.1	2.1	0
2	2	0
1.9	1.9	0
1.8	1.8	0
1.7	1.7	0
1.6	1.6	0
1.5	1.5	0
1.4	1.4	0
1.3	1.3	0
1.2	1.2	0
1.1	1.1	0
1	1	0
0.9	0.9	0
0.8	0.8	0
0.7	0.7	0
0.6	0.6	0
0.5	0.5	0
0.4	0.4	0
0.3	0.3	0
0.2	0.2	0
0.1	0.1	0
0	0	0
0.1	0.1	0.1
0.2	0.2	0.2
0.3	0.3	0.3
0.4	0.4	0.4
0.5	0.5	0.5
0.6	0.6	0.6
0.7	0.7	0.7
0.8	0.8	0.8
0.9	0.9	0.9
1	1	1
1.1	1.1	1.1
1.2	1.2	1.2
1.3	1.3	1.3
1.4	1.4	1.4
1.5	1.5	1.5
1.6	1.6	1.6
1.7	1.7	1.7
1.8	1.8	1.8
1.9	1.9	1.9
2	2	2
2.1	2.1	2.1
2.2	2.2	2.2
2.3	2.3	2.3
2.4	2.4	2.4
2.5	2.5	2.5
2.6	2.6	2.6
2.7	2.7	2.7
2.8	2.8	2.8
2.9	2.9	2.9
3	3	3
3.1	3.1	3.1
3.2	3.2	3.2
3.3	3.3	3.3
3.4	3.4	3.4
3.5	3.5	3.5
3.6	3.6	3.6
3.7	3.7	3.7
3.8	3.8	3.8
3.9	3.9	3.9
4	4	4
4.1	4.1	4.1
4.2	4.2	4.2
4.3	4.3	4.3
4.4	4.4	4.4
4.5	4.5	4.5
4.6	4.6	4.6
4.7	4.7	4.7
4.8	4.8	4.8
4.9	4.9	4.9
5	5	5
5.1	5.1	5.1
5.2	5.2	5.2
5.3	5.3	5.3
5.4	5.4	5.4
5.5	5.5	5.5
5.6	5.6	5.6
5.7	5.7	5.7
5.8	5.8	5.8
5.9	5.9	5.9
6	6	6
6.1	6.1	6.1
6.2	6.2	6.2
6.3	6.3	6.3
6.4	6.4	6.4
6.5	6.5	6.5
6.6	6.6	6.6
6.7	6.7	6.7
6.8	6.8	6.8
6.9	6.9	6.9
7	7	7
7.1	7.1	7.1
7.2	7.2	7.2
7.3	7.3	7.3
7.4	7.4	7.4
7.5	7.5	7.5
7.6	7.6	7.6
7.7	7.7	7.7
7.8	7.8	7.8
7.9	7.9	7.9
8	8	8
8.1	8.1	8.1
8.2	8.2	8.2
8.3	8.3	8.3
8.4	8.4	8.4
8.5	8.5	8.5
8.6	8.6	8.6
8.7	8.7	8.7
8.8	8.8	8.8
8.9	8.9	8.9
9	9	9
9.1	9.1	9.1
9.2	9.2	9.2
9.3	9.3	9.3
9.4	9.4	9.4
9.5	9.5	9.5
9.6	9.6	9.6
9.7	9.7	9.7
9.8	9.8	9.8
9.9	9.9	9.9
10	10	10
10.1	10.1	9.9
10.2	10.2	9.8
10.3	10.3	9.7
10.4	10.4	9.6
10.5	10.5	9.5
10.6	10.6	9.4
10.7	10.7	9.3
10.8	10.8	9.2
10.9	10.9	9.1
11	11	9
11.1	11.1	8.9
11.2	11.2	8.8
11.3	11.3	8.7
11.4	11.4	8.6
11.5	11.5	8.5
11.6	11.6	8.4
11.7	11.7	8.3
11.8	11.8	8.2
11.9	11.9	8.1
12	12	8
12.1	12.1	7.9
12.2	12.2	7.8
12.3	12.3	7.7
12.4	12.4	7.6
12.5	12.5	7.5
12.6	12.6	7.4
12.7	12.7	7.3
12.8	12.8	7.2
12.9	12.9	7.1
13	13	7
13.1	13.1	6.9
13.2	13.2	6.8
13.3	13.3	6.7
13.4	13.4	6.6
13.5	13.5	6.5
13.6	13.6	6.4
13.7	13.7	6.3
13.8	13.8	6.2
13.9	13.9	6.1
14	14	6
14.1	14.1	5.9
14.2	14.2	5.8
14.3	14.3	5.7
14.4	14.4	5.6
14.5	14.5	5.5
14.6	14.6	5.4
14.7	14.7	5.3
14.8	14.8	5.2
14.9	14.9	5.1
15	15	5
15.1	15.1	4.9
15.2	15.2	4.8
15.3	15.3	4.7
15.4	15.4	4.6
15.5	15.5	4.5
15.6	15.6	4.4
15.7	15.7	4.3
15.8	15.8	4.2
15.9	15.9	4.1
16	16	4
16.1	16.1	3.9
16.2	16.2	3.8
16.3	16.3	3.7
16.4	16.4	3.6
16.5	16.5	3.5
16.6	16.6	3.4
16.7	16.7	3.3
16.8	16.8	3.2
16.9	16.9	3.1
17	17	3
17.1	17.1	2.9
17.2	17.2	2.8
17.3	17.3	2.7
17.4	17.4	2.6
17.5	17.5	2.5
17.6	17.6	2.4
17.7	17.7	2.3
17.8	17.8	2.2
17.9	17.9	2.1
18	18	2
18.1	18.1	1.9
18.2	18.2	1.8
18.3	18.3	1.7
18.4	18.4	1.6
18.5	18.5	1.5
18.6	18.6	1.4
18.7	18.7	1.3
18.8	18.8	1.2
18.9	18.9	1.1
19	19	1
19.1	19.1	0.9
19.2	19.2	0.8
19.3	19.3	0.7
19.4	19.4	0.6
19.5	19.5	0.5
19.6	19.6	0.4
19.7	19.7	0.3
19.8	19.8	0.2
19.9	19.9	0.1
20	20	0
20	19.9	0
20	19.8	0
20	19.7	0
20	19.6	0
20	19.5	0
20	19.4	0
20	19.3	0
20	19.2	0
20	19.1	0
20	19	0
20	18.9	0
20	18.8	0
20	18.7	0
20	18.6	0
20	18.5	0
20	18.4	0
20	18.3	0
20	18.2	0
20	18.1	0
20	18	0
20	17.9	0
20	17.8	0
20	17.7	0
20	17.6	0
20	17.5	0
20	17.4	0
20	17.3	0
20	17.2	0
20	17.1	0
20	17	0
20	16.9	0
20	16.8	0
20	16.7	0
20	16.6	0
20	16.5	0
20	16.4	0
20	16.3	0
20	16.2	0
20	16.1	0
20	16	0
20	15.9	0
20	15.8	0
20	15.7	0
20	15.6	0
20	15.5	0
20	15.4	0
20	15.3	0
20	15.2	0
20	15.1	0
20	15	0
20	14.9	0
20	14.8	0
20	14.7	0
20	14.6	0
20	14.5	0
20	14.4	0
20	14.3	0
20	14.2	0
20	14.1	0
20	14	0
20	13.9	0
20	13.8	0
20	13.7	0
20	13.6	0
20	13.5	0
20	13.4	0
20	13.3	0
20	13.2	0
20	13.1	0
20	13	0
20	12.9	0
20	12.8	0
20	12.7	0
20	12.6	0
20	12.5	0
20	12.4	0
20	12.3	0
20	12.2	0
20	12.1	0
20	12	0
20	11.9	0
20	11.8	0
20	11.7	0
20	11.6	0
20	11.5	0
20	11.4	0
20	11.3	0
20	11.2	0
20	11.1	0
20	11	0
20	10.9	0
20	10.8	0
20	10.7	0
20	10.6	0
20	10.5	0
20	10.4	0
20	10.3	0
20	10.2	0
20	10.1	0
20	10	0
19.9	10	0.1
19.8	10	0.2
19.7	10	0.3
19.6	10	0.4
19.5	10	0.5
19.4	10	0.6
19.3	10	0.7
19.2	10	0.8
19.1	10	0.9
19	10	1
18.9	10	1.1
18.8	10	1.2
18.7	10	1.3
18.6	10	1.4
18.5	10	1.5
18.4	10	1.6
18.3	10	1.7
18.2	10	1.8
18.1	10	1.9
18	10	2
17.9	10	2.1
17.8	10	2.2
17.7	10	2.3
17.6	10	2.4
17.5	10	2.5
17.4	10	2.6
17.3	10	2.7
17.2	10	2.8
17.1	10	2.9
17	10	3
16.9	10	3.1
16.8	10	3.2
16.7	10	3.3
16.6	10	3.4
16.5	10	3.5
16.4	10	3.6
16.3	10	3.7
16.2	10	3.8
16.1	10	3.9
16	10	4
15.9	10	4.1
15.8	10	4.2
15.7	10	4.3
15.6	10	4.4
15.5	10	4.5
15.4	10	4.6
15.3	10	4.7
15.2	10	4.8
15.1	10	4.9
15	10	5
14.9	10	5.1
14.8	10	5.2
14.7	10	5.3
14.6	10	5.4
14.5	10	5.5
14.4	10	5.6
14.3	10	5.7
14.2	10	5.8
14.1	10	5.9
14	10	6
13.9	10	6.1
13.8	10	6.2
13.7	10	6.3
13.6	10	6.4
13.5	10	6.5
13.4	10	6.6
13.3	10	6.7
13.2	10	6.8
13.1	10	6.9
13	10	7
12.9	10	7.1
12.8	10	7.2
12.7	10	7.3
12.6	10	7.4
12.5	10	7.5
12.4	10	7.6
12.3	10	7.7
12.2	10	7.8
12.1	10	7.9
12	10	8
11.9	10	8.1
11.8	10	8.2
11.7	10	8.3
11.6	10	8.4
11.5	10	8.5
11.4	10	8.6
11.3	10	8.7
11.2	10	8.8
11.1	10	8.9
11	10	9
10.9	10	9.1
10.8	10	9.2
10.7	10	9.3
10.6	10	9.4
10.5	10	9.5
10.4	10	9.6
10.3	10	9.7
10.2	10	9.8
10.1	10	9.9
10	10	10
